fd_id,did_eat_meat,was_vegan,no_meals,no_snacks,alcohol_consumed,water_drank
269007,False,False,2,5,0,2728
269008,True,False,3,2,47,1965
269009,False,False,4,2,0,3229
270000,True,False,3,3,0,1144
270001,False,False,2,2,84,1563
270002,False,False,2,1,0,1259
270003,True,False,4,5,0,1242
270004,True,False,2,1,0,854
270005,False,False,2,5,205,1837
270006,True,False,3,1,0,2131
270007,True,False,3,0,958,1295
270008,True,False,1,5,0,951
270009,False,True,6,2,0,2110
271000,True,False,2,4,0,606
271001,False,True,1,1,0,1958
271002,True,False,2,4,0,997
271003,False,False,1,2,0,2161
271004,True,False,1,0,0,936
271005,True,False,6,0,0,1494
271006,False,False,3,1,0,2154
271007,False,True,1,0,0,2374
271008,False,False,3,2,0,1047
271009,True,False,1,2,0,1125
272000,False,False,2,1,0,1095
272001,False,False,4,5,0,1252
272002,True,False,1,1,324,2142
272003,True,False,1,5,702,2238
272004,False,False,1,1,0,2566
272005,True,False,2,4,0,966
272006,True,False,2,1,0,1249
272007,False,False,1,3,0,2253
272008,False,False,2,2,0,801
272009,False,True,1,2,0,2419
273000,False,False,2,4,0,1994
273001,False,False,1,1,0,772
273002,False,True,2,1,510,501
273003,True,False,2,4,833,2743
273004,False,True,2,5,0,2205
273005,False,True,2,2,850,1857
273006,True,False,1,2,0,2215
273007,True,False,1,5,374,1276
273008,False,False,6,0,0,2820
273009,False,False,2,2,64,1797
274000,False,False,1,3,0,2343
274001,True,False,1,5,0,699
274002,True,False,1,5,0,2321
274003,False,True,1,4,528,710
274004,True,False,2,1,0,1275
274005,False,False,2,5,0,966
274006,False,False,1,2,10,1144
274007,False,False,1,1,0,1490
274008,False,True,2,4,0,1623
274009,True,False,1,5,0,1358
275000,True,False,1,5,0,2168
275001,True,False,1,1,568,1461
275002,True,False,3,5,738,968
275003,False,True,5,4,0,2151
275004,True,False,3,1,0,715
275005,True,False,2,0,0,2146
275006,False,False,1,3,0,1880
275007,True,False,2,1,0,1315
275008,True,False,1,0,0,2248
275009,True,False,3,1,921,2331
276000,False,True,1,4,0,2312
276001,False,False,2,0,481,2156
276002,True,False,2,2,0,2052
276003,True,False,3,0,649,1548
276004,False,False,1,3,0,1625
276005,True,False,2,4,0,1079
276006,False,False,2,4,709,1032
276007,True,False,1,0,0,1907
276008,True,False,6,4,0,783
276009,True,False,1,5,0,2360
277000,True,False,1,4,87,1372
277001,False,False,1,3,0,545
277002,False,False,3,4,0,1543
277003,True,False,3,2,0,1756
277004,True,False,3,5,269,1156
277005,False,False,2,5,0,1686
277006,True,False,1,0,0,1160
277007,True,False,2,5,609,2008
277008,True,False,3,1,0,706
277009,False,False,2,0,0,1428
278000,True,False,2,4,0,1087
278001,True,False,1,2,0,1895
278002,True,False,3,1,0,927
278003,True,False,3,0,0,1518
278004,False,False,3,5,559,2835
278005,True,False,3,5,0,635
278006,True,False,3,3,0,2697
278007,False,True,1,1,0,1201
278008,False,True,1,4,0,1028
278009,True,False,3,3,0,507
279000,False,False,3,4,0,1684
279001,True,False,1,2,0,2415
279002,True,False,2,3,0,881
279003,False,True,2,4,797,2445
279004,False,False,2,1,0,1422
279005,False,True,5,3,132,1297
279006,True,False,3,3,0,1165
279007,False,False,3,0,365,1245
279008,True,False,1,0,0,2290
279009,False,True,1,4,217,979
280000,False,True,3,4,392,811
280001,True,False,3,3,0,999
280002,True,False,3,0,0,814
280003,False,False,1,4,271,3100
280004,False,False,2,0,0,684
280005,False,True,2,2,0,985
280006,True,False,1,2,0,2440
280007,True,False,1,5,361,2157
280008,False,False,2,0,0,3154
280009,False,False,1,0,0,1313
281000,False,False,3,4,0,2448
281001,False,False,1,1,441,1648
281002,True,False,1,5,0,1044
281003,True,False,2,2,0,1675
281004,False,False,7,5,0,1122
281005,False,False,2,4,0,1858
281006,False,False,1,2,0,1856
281007,True,False,2,1,0,2745
281008,True,False,2,5,0,1093
281009,True,False,1,3,0,2098
282000,True,False,3,3,0,1311
282001,False,False,3,4,0,972
282002,False,False,2,1,0,1110
282003,False,False,2,1,0,1721
282004,False,False,2,0,0,1806
282005,False,True,1,0,127,753
282006,False,False,3,0,0,1664
282007,True,False,2,4,0,1697
282008,True,False,2,2,0,2387
282009,True,False,2,3,0,2201
283000,True,False,3,4,587,1310
283001,True,False,2,2,0,1254
283002,False,False,1,5,199,1729
283003,False,False,5,0,0,2444
283004,True,False,1,3,666,1654
283005,True,False,3,1,0,2109
283006,True,False,1,3,554,1121
283007,True,False,2,5,0,1928
283008,True,False,2,2,0,1209
283009,True,False,2,3,0,2344
284000,True,False,1,0,0,2440
284001,True,False,2,0,0,1049
284002,False,False,3,2,742,950
284003,True,False,1,2,0,1551
284004,False,True,3,3,420,2223
284005,True,False,3,4,0,1477
284006,False,False,2,4,816,1495
284007,False,False,2,5,137,1085
284008,False,False,3,4,0,2099
284009,True,False,3,0,0,1429
285000,False,False,3,0,0,1208
285001,True,False,4,0,0,1702
285002,True,False,2,2,101,896
285003,False,True,1,3,328,642
285004,False,False,2,0,917,547
285005,True,False,2,2,0,1186
285006,True,False,5,3,707,1265
285007,False,False,3,0,0,2380
285008,False,False,1,4,0,1827
285009,False,False,2,2,0,1119
286000,True,False,1,3,0,1197
286001,True,False,3,4,0,1672
286002,True,False,1,3,0,1742
286003,True,False,2,4,0,2365
286004,True,False,5,2,0,2885
286005,True,False,1,5,415,2692
286006,True,False,2,3,451,1094
286007,False,False,3,5,0,1619
286008,True,False,2,3,555,1585
286009,False,False,1,0,0,2151
287000,True,False,2,3,0,1949
287001,False,False,2,2,0,536
287002,False,False,1,2,0,1845
287003,True,False,6,5,0,2413
287004,False,False,1,4,893,1671
287005,True,False,3,4,0,2457
287006,False,False,3,4,472,674
287007,True,False,1,5,0,808
287008,True,False,1,0,493,1490
287009,True,False,3,5,0,2588
288000,True,False,1,3,0,1396
288001,True,False,1,5,0,2055
288002,False,False,1,4,0,1921
288003,False,False,3,5,0,2604
288004,True,False,2,5,0,2068
288005,False,True,1,5,305,1213
288006,True,False,3,5,0,2363
288007,False,False,2,4,0,1189
288008,True,False,1,0,0,1802
288009,False,False,2,3,0,876
289000,True,False,3,4,493,2168
289001,False,False,2,3,0,2113
289002,False,False,1,2,0,2264
289003,False,False,2,4,0,3343
289004,True,False,2,3,0,2295
289005,False,True,2,5,0,1528
289006,False,False,2,3,0,621
289007,False,False,6,2,0,1621
289008,False,False,1,4,814,1087
289009,True,False,1,4,0,2949
290000,False,False,3,5,403,3045
290001,False,False,4,2,0,745
290002,False,False,6,3,0,1316
290003,True,False,1,4,0,2164
290004,True,False,3,2,746,1619
290005,False,True,1,1,0,1084
290006,False,False,3,4,0,603
290007,True,False,2,1,0,2119
290008,False,True,1,3,0,504
290009,False,False,1,2,0,1325
291000,False,False,2,0,543,2251
291001,False,False,3,5,0,1115
291002,False,False,1,1,0,936
291003,True,False,2,4,0,2110
291004,True,False,3,3,0,1391
291005,True,False,2,1,0,1742
291006,True,False,3,3,0,927
291007,True,False,3,0,0,2390
291008,False,False,2,0,0,1831
291009,False,True,3,4,0,1010
292000,False,False,1,5,0,1804
292001,True,False,3,4,0,2328
292002,True,False,1,3,0,542
292003,False,False,2,4,0,2302
292004,True,False,3,0,0,1213
292005,False,False,3,3,0,648
292006,True,False,3,5,590,1084
292007,False,True,1,3,0,1956
292008,False,False,3,5,28,1046
292009,False,False,1,4,0,801
293000,True,False,1,0,0,1476
293001,False,False,2,5,0,1547
293002,True,False,1,2,0,2073
293003,True,False,2,4,0,1025
293004,False,False,3,4,0,1110
293005,False,False,1,1,0,2038
293006,False,False,1,5,0,1907
293007,False,False,2,1,415,1889
293008,True,False,3,1,405,1117
293009,False,False,3,4,0,1146
294000,False,False,1,4,0,672
294001,True,False,2,3,0,1186
294002,True,False,2,0,551,1570
294003,False,False,3,3,0,566
294004,True,False,1,2,0,2359
294005,True,False,2,2,0,1584
294006,True,False,3,2,0,2250
294007,True,False,2,1,771,1998
294008,False,False,1,3,0,1233
294009,False,False,2,0,161,2838
295000,True,False,2,2,0,1612
295001,True,False,3,2,828,691
295002,False,False,2,1,0,2318
295003,True,False,7,4,850,1962
295004,False,True,2,0,0,2291
295005,True,False,1,3,985,718
295006,False,False,6,5,0,893
295007,False,True,3,5,0,1030
295008,False,False,3,4,0,658
295009,True,False,6,4,0,1739
296000,False,True,3,0,0,1188
296001,True,False,2,3,0,1785
296002,True,False,1,1,0,932
296003,False,False,2,1,0,503
296004,False,False,1,3,0,1540
296005,True,False,1,0,84,2276
296006,False,False,2,2,0,2459
296007,True,False,1,5,0,608
296008,True,False,3,5,0,2504
296009,True,False,3,5,387,1525
297000,True,False,3,0,0,2098
297001,True,False,3,4,0,2401
297002,False,False,2,2,0,2064
297003,False,False,3,5,131,1427
297004,True,False,2,1,0,2379
297005,True,False,2,4,547,1378
297006,False,False,1,4,0,2048
297007,False,True,3,4,0,2301
297008,True,False,2,4,0,630
297009,False,False,3,2,0,1727
298000,False,False,1,5,0,1381
298001,True,False,1,1,0,1868
298002,False,False,3,0,842,1067
298003,False,False,3,3,0,863
298004,False,False,1,0,970,740
298005,True,False,3,3,0,2178
298006,False,True,1,4,0,942
298007,True,False,2,0,0,873
298008,False,False,3,2,0,698
298009,False,False,2,5,0,1690
299000,True,False,3,3,0,1296
299001,True,False,3,2,0,1112
299002,False,False,1,2,0,1153
299003,False,False,3,3,639,792
299004,False,False,5,5,0,1210
299005,False,False,2,2,0,2080
299006,False,False,7,3,818,1058
299007,True,False,3,4,0,927
299008,True,False,1,4,0,898
299009,False,True,2,1,1,607
300000,False,True,2,1,250,2223
300001,True,False,3,1,0,1445
300002,True,False,1,0,0,1987
300003,True,False,5,3,0,2366
300004,True,False,1,0,222,1206
300005,False,False,1,5,0,1477
300006,False,False,1,5,403,2140
300007,False,False,3,4,0,1254
300008,False,False,1,4,0,1861
300009,True,False,3,1,549,529
301000,True,False,1,1,0,1494
301001,True,False,3,4,0,1891
301002,True,False,1,1,629,516
301003,False,True,3,3,0,2417
301004,True,False,1,3,648,1749
301005,True,False,1,2,0,2143
301006,False,False,1,3,0,1857
301007,False,False,2,3,0,1969
301008,False,True,3,0,0,1472
301009,True,False,5,0,0,2199
302000,True,False,1,0,0,1004
302001,False,False,3,4,0,2442
302002,True,False,1,5,0,2115
302003,True,False,2,5,0,1626
302004,True,False,3,3,514,592
302005,True,False,1,5,0,2304
302006,True,False,2,2,209,2150
302007,False,False,3,1,0,2507
302008,False,False,2,1,0,2336
302009,True,False,2,0,537,1364
303000,False,True,7,3,0,2286
303001,True,False,3,4,0,2493
303002,False,False,1,2,0,1656
303003,False,False,3,5,0,1767
303004,True,False,3,1,0,1059
303005,False,False,1,5,0,1950
303006,True,False,1,4,0,1034
303007,True,False,2,4,0,2115
303008,True,False,1,3,0,561
303009,True,False,2,0,621,2300
304000,False,False,3,2,858,605
304001,True,False,1,3,0,2261
304002,True,False,2,1,0,852
304003,False,True,2,0,256,691
304004,False,False,2,5,0,2382
304005,True,False,3,2,760,2175
304006,True,False,5,4,0,1875
304007,True,False,6,3,0,1736
304008,False,False,2,0,0,2674
304009,True,False,1,1,0,1413
305000,True,False,3,5,0,685
305001,True,False,1,2,0,985
305002,True,False,1,4,0,2076
305003,True,False,2,2,0,1427
305004,True,False,3,5,230,2211
305005,True,False,2,2,961,2235
305006,True,False,1,1,0,910
305007,False,False,2,5,0,1910
305008,False,False,1,0,0,2052
305009,True,False,1,5,539,1801
306000,False,False,5,3,0,2459
306001,True,False,3,3,0,1454
306002,True,False,3,2,0,649
306003,True,False,1,4,0,2321
306004,False,False,1,0,54,2350
306005,True,False,2,2,0,2712
306006,False,True,3,0,543,775
306007,True,False,2,0,942,1895
306008,False,True,2,4,0,2138
306009,False,False,2,4,0,1816
307000,True,False,1,5,0,1895
307001,True,False,2,5,0,1967
307002,False,False,4,2,0,2469
307003,False,False,2,0,0,2010
307004,True,False,2,4,0,2338
307005,False,True,2,4,0,926
307006,True,False,1,3,0,754
307007,True,False,3,1,0,1495
307008,False,False,1,2,0,1559
307009,True,False,2,4,247,914
308000,True,False,2,3,0,1369
308001,False,False,1,0,0,971
308002,True,False,2,0,0,2290
308003,False,True,2,3,935,1088
308004,False,False,1,0,0,2352
308005,False,False,6,0,231,1486
308006,False,False,2,3,0,1490
308007,True,False,6,0,0,913
308008,True,False,1,2,0,1898
308009,True,False,2,1,20,2290
309000,True,False,2,4,0,1019
309001,True,False,3,0,0,2081
309002,False,False,1,1,0,1055
309003,True,False,7,2,432,2657
309004,False,False,2,0,0,2171
309005,False,False,2,2,955,1438
309006,True,False,3,3,0,2414
309007,False,False,3,4,0,1645
309008,False,False,3,1,0,2436
309009,True,False,3,0,105,1875
310000,True,False,3,0,0,2399
310001,True,False,2,3,0,2219
310002,True,False,3,3,0,1135
310003,True,False,3,1,0,1534
310004,False,False,3,2,0,1469
310005,True,False,3,4,298,1721
310006,False,False,1,1,140,1797
310007,True,False,3,0,0,2208
310008,True,False,3,1,0,1206
310009,False,True,2,0,0,1693
311000,False,False,5,0,0,925
311001,False,True,1,1,0,2331
311002,False,False,3,2,0,570
311003,False,False,2,2,0,1595
311004,False,False,2,4,0,1425
311005,False,True,1,3,475,2263
311006,False,False,1,4,101,797
311007,True,False,5,0,138,625
311008,False,False,3,5,0,2089
311009,False,False,3,4,776,2417
312000,False,True,1,0,0,1665
312001,True,False,1,4,0,1602
312002,True,False,1,4,0,546
312003,False,False,3,3,0,2033
312004,True,False,3,1,0,733
312005,False,False,2,2,0,1355
312006,True,False,3,2,0,1301
312007,True,False,3,0,658,2485
312008,True,False,1,3,0,2443
312009,True,False,1,4,459,1510
313000,False,False,2,5,0,2225
313001,True,False,3,1,0,2063
313002,False,False,1,5,41,1957
313003,False,False,3,1,0,2193
313004,True,False,3,1,773,1194
313005,False,False,2,1,0,2313
313006,False,False,1,3,0,2185
313007,False,False,2,3,931,1199
313008,True,False,1,4,0,1996
313009,False,True,2,4,389,2684
314000,True,False,4,4,0,1311
314001,True,False,2,0,0,1864
314002,True,False,1,2,414,589
314003,True,False,3,5,244,1851
314004,True,False,3,2,0,1027
314005,True,False,3,3,0,2373
314006,False,False,3,1,0,555
314007,False,False,2,5,0,1413
314008,False,False,2,3,0,877
314009,False,False,3,1,781,1206
315000,False,False,1,1,0,633
315001,False,False,3,4,0,953
315002,True,False,1,1,201,2489
315003,False,False,1,5,0,982
315004,True,False,1,1,0,2213
315005,False,True,3,4,649,2349
315006,True,False,2,4,0,2228
315007,True,False,5,2,0,1912
315008,False,False,2,2,303,545
315009,False,False,1,5,455,2026
316000,True,False,3,5,0,2452
316001,True,False,2,3,0,2017
316002,True,False,2,5,0,2201
316003,True,False,3,0,878,1303
316004,True,False,2,4,0,1315
316005,False,False,3,2,0,2196
316006,False,False,2,3,0,2275
316007,True,False,2,0,0,759
316008,True,False,2,2,0,888
316009,True,False,2,5,0,2012
317000,True,False,4,3,47,1295
317001,False,False,1,3,0,1729
317002,True,False,1,3,0,1062
317003,False,True,1,4,0,562
317004,True,False,3,3,0,1508
317005,True,False,2,3,89,1578
317006,False,False,3,3,0,1953
317007,False,False,2,4,0,563
317008,False,True,2,5,0,740
317009,False,False,1,4,0,838
318000,False,False,1,0,424,950
318001,True,False,2,3,0,865
318002,False,False,3,1,0,1511
318003,False,False,3,3,349,937
318004,True,False,2,3,0,1780
318005,True,False,2,4,182,556
318006,False,False,2,5,0,673
318007,False,False,2,5,0,1923
318008,True,False,3,3,0,1459
318009,False,False,1,0,0,1297
319000,False,False,1,1,0,2093
319001,True,False,1,2,412,1128
319002,False,False,3,1,0,1178
319003,False,False,3,0,0,507
319004,False,True,3,0,0,1608
319005,True,False,1,0,0,1666
319006,False,True,3,1,0,823
319007,False,True,5,2,16,565
319008,False,False,1,4,767,1291
319009,False,False,1,2,384,978
320000,False,False,2,4,0,626
320001,True,False,1,3,0,678
320002,True,False,1,4,45,580
320003,False,False,1,0,0,2421
320004,True,False,2,4,0,595
320005,True,False,2,2,199,729
320006,True,False,1,3,0,1808
320007,False,False,1,3,0,603
320008,False,True,1,3,0,1450
320009,True,False,1,5,0,2142
321000,False,False,2,3,0,1894
321001,False,False,3,2,0,1563
321002,True,False,3,0,0,1345
321003,False,False,1,3,0,2686
321004,False,False,6,0,0,1765
321005,False,False,1,1,0,3199
321006,False,False,1,4,0,2181
321007,True,False,2,0,627,1445
321008,False,True,1,1,0,605
321009,False,False,2,2,716,2226
322000,False,False,1,1,0,1371
322001,False,False,4,5,0,696
322002,False,False,3,4,418,2495
322003,True,False,2,3,0,1873
322004,True,False,3,1,0,1848
322005,True,False,2,0,0,882
322006,False,False,1,1,0,716
322007,True,False,3,5,817,2118
322008,True,False,1,3,0,1584
322009,False,False,2,1,0,1377
323000,False,True,2,0,399,1749
323001,True,False,7,4,978,774
323002,True,False,1,5,0,2060
323003,False,False,2,0,679,1765
323004,True,False,2,0,0,1983
323005,False,True,3,5,0,1118
323006,False,False,3,3,0,1855
323007,True,False,2,5,0,1459
323008,False,True,1,0,969,1953
323009,False,False,2,5,694,2411
324000,False,False,3,1,892,664
324001,True,False,1,5,0,1838
324002,False,False,2,2,0,1773
324003,True,False,6,3,0,2403
324004,False,False,1,0,0,713
324005,False,False,1,4,0,2743
324006,True,False,3,1,0,1350
324007,True,False,2,5,370,1527
324008,True,False,1,0,211,676
324009,False,False,3,5,129,2254
325000,True,False,3,5,333,1618
325001,False,False,2,4,0,1362
325002,False,False,2,0,0,1581
325003,True,False,1,3,0,643
325004,False,False,2,4,0,888
325005,False,True,2,0,0,2273
325006,False,True,2,0,0,1641
325007,False,False,1,2,0,1908
325008,False,False,2,0,0,993
325009,False,False,5,2,0,910
326000,True,False,3,0,0,542
326001,False,False,2,2,0,2364
326002,True,False,1,4,0,1015
326003,False,False,2,4,62,1706
326004,False,False,3,5,0,1668
326005,False,False,1,3,42,1195
326006,True,False,3,4,0,791
326007,False,False,2,4,0,1058
326008,True,False,3,2,417,2214
326009,False,False,3,1,674,1567
327000,False,False,3,0,694,734
327001,True,False,3,5,0,2490
327002,False,False,2,0,0,1010
327003,False,False,3,5,0,1012
327004,False,False,1,5,0,2384
327005,True,False,3,5,883,818
327006,True,False,1,3,165,826
327007,False,True,3,1,0,2280
327008,True,False,2,1,0,1098
327009,True,False,1,5,0,1649
328000,True,False,4,4,0,1536
328001,False,True,3,1,0,1214
328002,False,False,3,1,0,1451
328003,True,False,2,2,699,2005
328004,False,False,1,5,0,2476
328005,True,False,1,1,0,2237
328006,False,False,4,0,0,1477
328007,True,False,2,3,0,1594
328008,False,False,1,0,60,1475
328009,False,False,2,0,629,746
329000,False,False,1,5,0,2004
329001,False,False,1,0,0,2344
329002,False,False,2,4,0,2687
329003,True,False,2,4,0,2431
329004,False,False,1,3,0,2474
329005,True,False,2,3,678,761
329006,True,False,2,5,0,2033
329007,True,False,2,0,0,1120
329008,True,False,3,5,0,1424
329009,False,False,3,5,0,2110
330000,False,False,3,3,662,1975
330001,True,False,2,1,0,2237
330002,True,False,3,2,0,513
330003,False,False,2,5,0,895
330004,False,False,1,5,565,2886
330005,True,False,1,2,0,1198
330006,True,False,1,4,297,1491
330007,True,False,1,4,0,2445
330008,True,False,2,3,0,1854
330009,True,False,1,2,0,981
331000,False,False,2,2,128,1659
331001,False,True,1,0,0,1973
331002,False,False,1,3,0,2129
331003,False,True,2,4,0,2020
331004,False,True,1,0,0,933
331005,False,False,1,0,478,2475
331006,False,False,1,2,0,577
331007,True,False,1,2,0,2351
331008,True,False,3,3,0,2073
331009,True,False,4,3,267,1336
332000,True,False,2,1,0,1889
332001,True,False,5,0,0,916
332002,True,False,3,2,780,1405
332003,False,False,2,2,0,1058
332004,False,False,2,1,0,2451
332005,True,False,2,3,317,1352
332006,False,True,2,5,0,1929
332007,True,False,3,0,847,2081
332008,False,False,2,2,0,2326
332009,False,False,3,4,0,2404
333000,False,False,2,2,0,2251
333001,True,False,2,5,697,1064
333002,True,False,1,1,152,2787
333003,False,False,3,2,0,1444
333004,False,False,3,2,0,1608
333005,False,False,3,3,0,1159
333006,True,False,3,4,0,937
333007,False,False,2,4,0,858
333008,False,False,1,0,0,1002
333009,False,False,3,2,0,1683
334000,True,False,2,3,0,524
334001,False,False,3,1,743,2189
334002,False,False,1,3,0,1818
334003,True,False,3,5,273,2349
334004,True,False,3,4,0,503
334005,False,False,1,0,0,2124
334006,True,False,2,2,0,1382
334007,False,False,1,1,965,1104
334008,True,False,5,2,596,1894
334009,True,False,1,3,0,1916
335000,True,False,6,1,0,2497
335001,True,False,1,1,0,1283
335002,False,False,2,1,0,794
335003,True,False,1,0,0,1760
335004,False,False,7,0,0,1355
335005,True,False,1,3,0,1254
335006,False,False,1,3,0,2727
335007,True,False,3,1,0,867
335008,True,False,3,2,0,899
335009,False,False,3,3,0,2091
336000,True,False,1,0,0,2239
336001,True,False,7,0,0,1173
336002,False,False,5,0,0,775
336003,False,False,4,2,0,1457
336004,False,True,1,2,0,1675
336005,True,False,1,0,0,2747
336006,True,False,7,4,0,1052
336007,True,False,2,4,888,721
336008,False,True,2,4,0,883
336009,False,False,4,2,0,2470
337000,False,False,3,3,465,714
337001,False,False,3,2,0,1365
337002,True,False,2,5,0,3015
337003,False,True,2,3,0,2128
337004,True,False,3,0,0,2837
337005,True,False,1,2,0,1932
337006,False,False,1,3,272,2485
337007,False,True,1,5,0,1960
337008,False,False,2,2,0,2294
337009,False,False,1,5,0,1799
338000,True,False,3,2,0,1165
338001,False,False,3,2,139,1320
338002,False,False,2,1,0,1307
338003,False,False,1,0,0,654
338004,True,False,1,1,233,2149
338005,False,True,2,4,459,1387
338006,False,False,1,5,0,970
338007,False,False,1,1,0,1073
338008,False,False,1,0,0,2209
338009,True,False,1,4,114,1583
339000,True,False,1,2,0,885
339001,False,False,6,5,1000,1705
339002,True,False,1,4,0,2244
339003,True,False,1,3,0,2093
339004,False,True,2,2,0,992
339005,False,False,3,0,0,765
339006,True,False,3,1,405,1884
339007,False,True,3,0,0,820
339008,True,False,2,5,0,2313
339009,True,False,1,2,497,1006
340000,True,False,2,0,0,562
340001,True,False,2,1,631,820
340002,False,False,1,4,392,1380
340003,False,False,2,5,0,1000
340004,False,False,1,4,0,1560
340005,True,False,1,3,0,2229
340006,False,False,3,0,0,1198
340007,True,False,3,1,0,1726
340008,False,True,3,5,0,1740
340009,False,False,1,1,553,2248
341000,False,True,2,5,495,1008
341001,False,True,1,0,0,582
341002,False,False,1,5,0,1823
341003,True,False,1,3,0,734
341004,True,False,1,2,55,1897
341005,False,False,1,4,0,1427
341006,False,False,1,3,0,1072
341007,True,False,2,4,0,3064
341008,False,False,3,3,0,2113
341009,True,False,1,0,521,1080
342000,True,False,1,3,0,1072
342001,True,False,1,1,0,2092
342002,True,False,2,4,0,2107
342003,True,False,6,2,0,2271
342004,False,False,1,2,0,2270
342005,True,False,7,2,0,556
342006,False,False,3,1,441,1484
342007,False,False,3,4,0,2747
342008,True,False,3,2,0,1487
342009,False,False,1,2,0,1296
343000,True,False,3,3,170,1177
343001,False,True,1,1,0,679
343002,False,True,3,5,0,1050
343003,True,False,1,5,0,1965
343004,True,False,6,0,814,1168
343005,True,False,1,5,0,1205
343006,True,False,1,2,0,1990
343007,False,False,2,3,659,731
343008,True,False,1,1,0,679
343009,False,True,3,1,0,1447
344000,False,False,1,1,0,985
344001,False,True,2,5,0,1938
344002,True,False,3,0,0,3089
344003,False,False,2,0,0,1756
344004,True,False,2,3,685,585
344005,False,False,2,5,0,1402
344006,True,False,3,0,836,2718
344007,False,True,1,5,0,1086
344008,False,False,3,1,0,1516
344009,False,False,1,0,930,1669
345000,True,False,1,2,0,1276
345001,True,False,3,4,684,1450
345002,True,False,1,0,0,1815
345003,False,False,1,1,0,868
345004,False,False,3,1,0,1388
345005,False,False,1,3,837,1448
345006,True,False,2,1,0,1706
345007,False,False,1,0,0,1395
345008,True,False,1,3,104,2201
345009,False,False,3,4,0,1897
346000,True,False,1,4,699,725
346001,False,False,3,1,505,2125
346002,True,False,7,1,0,2331
346003,True,False,2,4,0,1934
346004,False,False,3,3,0,1227
346005,False,False,1,3,119,557
346006,False,False,2,5,0,739
346007,False,False,2,3,0,626
346008,True,False,6,3,0,599
346009,False,False,1,0,0,2850
347000,True,False,1,3,500,1095
347001,False,False,2,2,0,2233
347002,False,False,2,3,532,774
347003,False,False,3,0,391,787
347004,False,False,3,1,795,1458
347005,True,False,2,4,0,1048
347006,True,False,2,0,0,2228
347007,True,False,2,3,175,2193
347008,True,False,2,5,556,935
347009,False,False,1,2,0,2488
348000,True,False,3,4,383,607
348001,True,False,1,1,0,1425
348002,True,False,1,0,0,1651
348003,False,False,2,4,74,1277
348004,False,False,2,2,0,2544
348005,True,False,2,5,0,1997
348006,False,False,3,4,0,1919
348007,True,False,2,4,0,2273
348008,False,False,3,4,0,1318
348009,True,False,3,3,0,2021
349000,True,False,3,2,0,979
349001,True,False,1,3,0,1287
349002,False,False,2,5,0,2248
349003,False,True,1,4,0,1158
349004,True,False,2,3,0,1778
349005,False,False,2,5,0,936
349006,True,False,1,3,583,1733
349007,False,False,3,3,0,2071
349008,False,False,3,3,0,667
349009,False,False,2,5,0,2386
350000,False,False,2,0,0,1682
350001,False,True,1,5,0,1660
350002,True,False,2,0,0,2431
350003,True,False,2,0,0,1481
350004,True,False,2,0,123,2133
350005,True,False,3,3,0,720
350006,True,False,5,5,919,1677
350007,True,False,1,5,0,596
350008,False,False,2,2,0,2184
350009,False,False,1,3,0,1029
351000,True,False,7,3,758,1221
351001,False,False,3,1,390,1692
351002,False,False,2,1,0,1136
351003,True,False,2,1,0,2714
351004,True,False,1,5,0,1083
351005,False,False,2,5,0,1315
351006,False,True,5,1,773,553
351007,False,False,1,5,0,1594
351008,False,False,3,1,0,2174
351009,False,False,2,1,0,939
352000,True,False,3,2,0,652
352001,False,False,2,0,0,2188
352002,True,False,3,3,112,781
352003,False,True,2,2,0,2015
352004,True,False,3,3,145,1893
352005,True,False,3,4,698,1140
352006,True,False,3,4,0,1620
352007,True,False,3,4,128,1654
352008,True,False,1,2,76,1703
352009,True,False,1,0,0,1058
353000,True,False,1,4,962,1403
353001,False,True,2,5,782,2366
353002,False,False,1,4,0,645
353003,True,False,7,2,336,591
353004,False,True,2,1,0,2066
353005,False,False,2,5,0,2426
353006,False,True,3,2,0,1794
353007,True,False,1,2,0,822
353008,True,False,1,5,0,1495
353009,False,True,1,4,0,1362
354000,False,False,1,2,0,1203
354001,True,False,2,0,0,1441
354002,False,False,1,5,0,1386
354003,False,True,3,5,0,997
354004,True,False,3,2,265,1365
354005,False,False,1,2,0,570
354006,False,False,1,4,0,1458
354007,False,False,2,4,0,2414
354008,True,False,2,3,0,1562
354009,False,False,3,1,0,857
355000,True,False,3,3,691,712
355001,True,False,3,2,0,2238
355002,True,False,2,2,34,2297
355003,True,False,2,4,0,2251
355004,False,True,3,1,0,2327
355005,False,False,1,0,0,1140
355006,False,False,1,4,0,1603
355007,True,False,1,3,0,1242
355008,False,False,1,2,0,2310
355009,False,False,1,1,0,840
356000,False,False,1,0,0,1543
356001,False,False,1,2,0,2433
356002,True,False,2,2,0,540
356003,False,False,1,0,0,2323
356004,True,False,1,3,147,839
356005,False,False,1,3,656,1502
356006,False,False,3,2,0,1756
356007,False,False,2,5,584,1673
356008,True,False,1,2,0,1509
356009,True,False,1,5,0,2339
357000,True,False,1,4,0,1590
357001,True,False,2,2,0,1501
357002,False,True,1,0,0,713
357003,True,False,1,5,0,1061
357004,True,False,2,3,0,1835
357005,False,False,2,0,311,1688
357006,True,False,3,0,0,650
357007,False,False,1,1,0,1299
357008,True,False,3,5,0,2965
357009,True,False,2,1,0,2457
358000,False,False,2,2,0,1300
