happy_id,current_date,happy_score,country_id,fd_id,social_id,sleep_id,spendings_id
16108,2021-11-19 00:00:00,73,3,327007,327007,327007,327007
16109,2021-11-19 00:00:00,11,4,327008,327008,327008,327008
16110,2021-11-19 00:00:00,24,5,327009,327009,327009,327009
16111,2021-11-19 00:00:00,13,1,327010,327010,327010,327010
16112,2021-11-19 00:00:00,74,2,327011,327011,327011,327011
16113,2021-11-19 00:00:00,28,3,327012,327012,327012,327012
16114,2021-11-19 00:00:00,63,4,327013,327013,327013,327013
16115,2021-11-19 00:00:00,26,5,327014,327014,327014,327014
16116,2021-11-19 00:00:00,60,1,327015,327015,327015,327015
16117,2021-11-19 00:00:00,66,2,327016,327016,327016,327016
16118,2021-11-19 00:00:00,70,3,327017,327017,327017,327017
16119,2021-11-19 00:00:00,51,4,327018,327018,327018,327018
16120,2021-11-19 00:00:00,92,5,327019,327019,327019,327019
16121,2021-11-19 00:00:00,24,1,327020,327020,327020,327020
16122,2021-11-19 00:00:00,74,2,327021,327021,327021,327021
16123,2021-11-19 00:00:00,6,3,327022,327022,327022,327022
16124,2021-11-19 00:00:00,35,4,327023,327023,327023,327023
16125,2021-11-19 00:00:00,25,5,327024,327024,327024,327024
16126,2021-11-19 00:00:00,34,1,327025,327025,327025,327025
16127,2021-11-19 00:00:00,11,2,327026,327026,327026,327026
16128,2021-11-19 00:00:00,45,3,327027,327027,327027,327027
16129,2021-11-19 00:00:00,59,4,327028,327028,327028,327028
16130,2021-11-19 00:00:00,14,5,327029,327029,327029,327029
16131,2021-11-19 00:00:00,86,1,327030,327030,327030,327030
16132,2021-11-19 00:00:00,58,2,327031,327031,327031,327031
16133,2021-11-19 00:00:00,1,3,327032,327032,327032,327032
16134,2021-11-19 00:00:00,97,4,327033,327033,327033,327033
16135,2021-11-19 00:00:00,58,5,327034,327034,327034,327034
16136,2021-11-19 00:00:00,55,1,327035,327035,327035,327035
16137,2021-11-19 00:00:00,46,2,327036,327036,327036,327036
16138,2021-11-19 00:00:00,7,3,327037,327037,327037,327037
16139,2021-11-19 00:00:00,11,4,327038,327038,327038,327038
16140,2021-11-19 00:00:00,83,5,327039,327039,327039,327039
16141,2021-11-19 00:00:00,90,1,327040,327040,327040,327040
16142,2021-11-19 00:00:00,84,2,327041,327041,327041,327041
16143,2021-11-19 00:00:00,71,3,327042,327042,327042,327042
16144,2021-11-19 00:00:00,36,4,327043,327043,327043,327043
16145,2021-11-19 00:00:00,31,5,327044,327044,327044,327044
16146,2021-11-19 00:00:00,7,1,327045,327045,327045,327045
16147,2021-11-19 00:00:00,95,2,327046,327046,327046,327046
16148,2021-11-19 00:00:00,76,3,327047,327047,327047,327047
16149,2021-11-19 00:00:00,44,4,327048,327048,327048,327048
16150,2021-11-19 00:00:00,55,5,327049,327049,327049,327049
16151,2021-11-20 00:00:00,29,1,328000,328000,328000,328000
16152,2021-11-20 00:00:00,40,2,328001,328001,328001,328001
16153,2021-11-20 00:00:00,35,3,328002,328002,328002,328002
16154,2021-11-20 00:00:00,44,4,328003,328003,328003,328003
16155,2021-11-20 00:00:00,75,5,328004,328004,328004,328004
16156,2021-11-20 00:00:00,36,1,328005,328005,328005,328005
16157,2021-11-20 00:00:00,90,2,328006,328006,328006,328006
16158,2021-11-20 00:00:00,82,3,328007,328007,328007,328007
16159,2021-11-20 00:00:00,85,4,328008,328008,328008,328008
16160,2021-11-20 00:00:00,29,5,328009,328009,328009,328009
16161,2021-11-20 00:00:00,83,1,328010,328010,328010,328010
16162,2021-11-20 00:00:00,93,2,328011,328011,328011,328011
16163,2021-11-20 00:00:00,65,3,328012,328012,328012,328012
16164,2021-11-20 00:00:00,43,4,328013,328013,328013,328013
16165,2021-11-20 00:00:00,100,5,328014,328014,328014,328014
16166,2021-11-20 00:00:00,76,1,328015,328015,328015,328015
16167,2021-11-20 00:00:00,95,2,328016,328016,328016,328016
16168,2021-11-20 00:00:00,94,3,328017,328017,328017,328017
16169,2021-11-20 00:00:00,84,4,328018,328018,328018,328018
16170,2021-11-20 00:00:00,51,5,328019,328019,328019,328019
16171,2021-11-20 00:00:00,79,1,328020,328020,328020,328020
16172,2021-11-20 00:00:00,11,2,328021,328021,328021,328021
16173,2021-11-20 00:00:00,31,3,328022,328022,328022,328022
16174,2021-11-20 00:00:00,34,4,328023,328023,328023,328023
16175,2021-11-20 00:00:00,59,5,328024,328024,328024,328024
16176,2021-11-20 00:00:00,88,1,328025,328025,328025,328025
16177,2021-11-20 00:00:00,41,2,328026,328026,328026,328026
16178,2021-11-20 00:00:00,64,3,328027,328027,328027,328027
16179,2021-11-20 00:00:00,88,4,328028,328028,328028,328028
16180,2021-11-20 00:00:00,52,5,328029,328029,328029,328029
16181,2021-11-20 00:00:00,26,1,328030,328030,328030,328030
16182,2021-11-20 00:00:00,44,2,328031,328031,328031,328031
16183,2021-11-20 00:00:00,58,3,328032,328032,328032,328032
16184,2021-11-20 00:00:00,95,4,328033,328033,328033,328033
16185,2021-11-20 00:00:00,37,5,328034,328034,328034,328034
16186,2021-11-20 00:00:00,100,1,328035,328035,328035,328035
16187,2021-11-20 00:00:00,100,2,328036,328036,328036,328036
16188,2021-11-20 00:00:00,52,3,328037,328037,328037,328037
16189,2021-11-20 00:00:00,40,4,328038,328038,328038,328038
16190,2021-11-20 00:00:00,1,5,328039,328039,328039,328039
16191,2021-11-20 00:00:00,32,1,328040,328040,328040,328040
16192,2021-11-20 00:00:00,10,2,328041,328041,328041,328041
16193,2021-11-20 00:00:00,44,3,328042,328042,328042,328042
16194,2021-11-20 00:00:00,13,4,328043,328043,328043,328043
16195,2021-11-20 00:00:00,84,5,328044,328044,328044,328044
16196,2021-11-20 00:00:00,28,1,328045,328045,328045,328045
16197,2021-11-20 00:00:00,53,2,328046,328046,328046,328046
16198,2021-11-20 00:00:00,55,3,328047,328047,328047,328047
16199,2021-11-20 00:00:00,47,4,328048,328048,328048,328048
16200,2021-11-20 00:00:00,39,5,328049,328049,328049,328049
16201,2021-11-21 00:00:00,87,1,329000,329000,329000,329000
16202,2021-11-21 00:00:00,98,2,329001,329001,329001,329001
16203,2021-11-21 00:00:00,20,3,329002,329002,329002,329002
16204,2021-11-21 00:00:00,76,4,329003,329003,329003,329003
16205,2021-11-21 00:00:00,45,5,329004,329004,329004,329004
16206,2021-11-21 00:00:00,16,1,329005,329005,329005,329005
16207,2021-11-21 00:00:00,19,2,329006,329006,329006,329006
16208,2021-11-21 00:00:00,79,3,329007,329007,329007,329007
16209,2021-11-21 00:00:00,86,4,329008,329008,329008,329008
16210,2021-11-21 00:00:00,27,5,329009,329009,329009,329009
16211,2021-11-21 00:00:00,69,1,329010,329010,329010,329010
16212,2021-11-21 00:00:00,8,2,329011,329011,329011,329011
16213,2021-11-21 00:00:00,20,3,329012,329012,329012,329012
16214,2021-11-21 00:00:00,46,4,329013,329013,329013,329013
16215,2021-11-21 00:00:00,97,5,329014,329014,329014,329014
16216,2021-11-21 00:00:00,5,1,329015,329015,329015,329015
16217,2021-11-21 00:00:00,8,2,329016,329016,329016,329016
16218,2021-11-21 00:00:00,55,3,329017,329017,329017,329017
16219,2021-11-21 00:00:00,79,4,329018,329018,329018,329018
16220,2021-11-21 00:00:00,99,5,329019,329019,329019,329019
16221,2021-11-21 00:00:00,58,1,329020,329020,329020,329020
16222,2021-11-21 00:00:00,45,2,329021,329021,329021,329021
16223,2021-11-21 00:00:00,12,3,329022,329022,329022,329022
16224,2021-11-21 00:00:00,99,4,329023,329023,329023,329023
16225,2021-11-21 00:00:00,74,5,329024,329024,329024,329024
16226,2021-11-21 00:00:00,28,1,329025,329025,329025,329025
16227,2021-11-21 00:00:00,11,2,329026,329026,329026,329026
16228,2021-11-21 00:00:00,97,3,329027,329027,329027,329027
16229,2021-11-21 00:00:00,64,4,329028,329028,329028,329028
16230,2021-11-21 00:00:00,99,5,329029,329029,329029,329029
16231,2021-11-21 00:00:00,88,1,329030,329030,329030,329030
16232,2021-11-21 00:00:00,48,2,329031,329031,329031,329031
16233,2021-11-21 00:00:00,70,3,329032,329032,329032,329032
16234,2021-11-21 00:00:00,48,4,329033,329033,329033,329033
16235,2021-11-21 00:00:00,87,5,329034,329034,329034,329034
16236,2021-11-21 00:00:00,100,1,329035,329035,329035,329035
16237,2021-11-21 00:00:00,2,2,329036,329036,329036,329036
16238,2021-11-21 00:00:00,45,3,329037,329037,329037,329037
16239,2021-11-21 00:00:00,28,4,329038,329038,329038,329038
16240,2021-11-21 00:00:00,85,5,329039,329039,329039,329039
16241,2021-11-21 00:00:00,86,1,329040,329040,329040,329040
16242,2021-11-21 00:00:00,55,2,329041,329041,329041,329041
16243,2021-11-21 00:00:00,58,3,329042,329042,329042,329042
16244,2021-11-21 00:00:00,41,4,329043,329043,329043,329043
16245,2021-11-21 00:00:00,30,5,329044,329044,329044,329044
16246,2021-11-21 00:00:00,87,1,329045,329045,329045,329045
16247,2021-11-21 00:00:00,83,2,329046,329046,329046,329046
16248,2021-11-21 00:00:00,66,3,329047,329047,329047,329047
16249,2021-11-21 00:00:00,44,4,329048,329048,329048,329048
16250,2021-11-21 00:00:00,40,5,329049,329049,329049,329049
16251,2021-11-22 00:00:00,92,1,330000,330000,330000,330000
16252,2021-11-22 00:00:00,58,2,330001,330001,330001,330001
16253,2021-11-22 00:00:00,64,3,330002,330002,330002,330002
16254,2021-11-22 00:00:00,91,4,330003,330003,330003,330003
16255,2021-11-22 00:00:00,25,5,330004,330004,330004,330004
16256,2021-11-22 00:00:00,87,1,330005,330005,330005,330005
16257,2021-11-22 00:00:00,13,2,330006,330006,330006,330006
16258,2021-11-22 00:00:00,44,3,330007,330007,330007,330007
16259,2021-11-22 00:00:00,16,4,330008,330008,330008,330008
16260,2021-11-22 00:00:00,54,5,330009,330009,330009,330009
16261,2021-11-22 00:00:00,79,1,330010,330010,330010,330010
16262,2021-11-22 00:00:00,72,2,330011,330011,330011,330011
16263,2021-11-22 00:00:00,93,3,330012,330012,330012,330012
16264,2021-11-22 00:00:00,37,4,330013,330013,330013,330013
16265,2021-11-22 00:00:00,78,5,330014,330014,330014,330014
16266,2021-11-22 00:00:00,89,1,330015,330015,330015,330015
16267,2021-11-22 00:00:00,64,2,330016,330016,330016,330016
16268,2021-11-22 00:00:00,78,3,330017,330017,330017,330017
16269,2021-11-22 00:00:00,25,4,330018,330018,330018,330018
16270,2021-11-22 00:00:00,23,5,330019,330019,330019,330019
16271,2021-11-22 00:00:00,53,1,330020,330020,330020,330020
16272,2021-11-22 00:00:00,45,2,330021,330021,330021,330021
16273,2021-11-22 00:00:00,31,3,330022,330022,330022,330022
16274,2021-11-22 00:00:00,83,4,330023,330023,330023,330023
16275,2021-11-22 00:00:00,76,5,330024,330024,330024,330024
16276,2021-11-22 00:00:00,91,1,330025,330025,330025,330025
16277,2021-11-22 00:00:00,75,2,330026,330026,330026,330026
16278,2021-11-22 00:00:00,83,3,330027,330027,330027,330027
16279,2021-11-22 00:00:00,70,4,330028,330028,330028,330028
16280,2021-11-22 00:00:00,93,5,330029,330029,330029,330029
16281,2021-11-22 00:00:00,81,1,330030,330030,330030,330030
16282,2021-11-22 00:00:00,61,2,330031,330031,330031,330031
16283,2021-11-22 00:00:00,83,3,330032,330032,330032,330032
16284,2021-11-22 00:00:00,27,4,330033,330033,330033,330033
16285,2021-11-22 00:00:00,29,5,330034,330034,330034,330034
16286,2021-11-22 00:00:00,100,1,330035,330035,330035,330035
16287,2021-11-22 00:00:00,71,2,330036,330036,330036,330036
16288,2021-11-22 00:00:00,3,3,330037,330037,330037,330037
16289,2021-11-22 00:00:00,46,4,330038,330038,330038,330038
16290,2021-11-22 00:00:00,24,5,330039,330039,330039,330039
16291,2021-11-22 00:00:00,62,1,330040,330040,330040,330040
16292,2021-11-22 00:00:00,63,2,330041,330041,330041,330041
16293,2021-11-22 00:00:00,28,3,330042,330042,330042,330042
16294,2021-11-22 00:00:00,31,4,330043,330043,330043,330043
16295,2021-11-22 00:00:00,97,5,330044,330044,330044,330044
16296,2021-11-22 00:00:00,88,1,330045,330045,330045,330045
16297,2021-11-22 00:00:00,62,2,330046,330046,330046,330046
16298,2021-11-22 00:00:00,55,3,330047,330047,330047,330047
16299,2021-11-22 00:00:00,16,4,330048,330048,330048,330048
16300,2021-11-22 00:00:00,78,5,330049,330049,330049,330049
16301,2021-11-23 00:00:00,88,1,331000,331000,331000,331000
16302,2021-11-23 00:00:00,94,2,331001,331001,331001,331001
16303,2021-11-23 00:00:00,38,3,331002,331002,331002,331002
16304,2021-11-23 00:00:00,99,4,331003,331003,331003,331003
16305,2021-11-23 00:00:00,6,5,331004,331004,331004,331004
16306,2021-11-23 00:00:00,50,1,331005,331005,331005,331005
16307,2021-11-23 00:00:00,62,2,331006,331006,331006,331006
16308,2021-11-23 00:00:00,81,3,331007,331007,331007,331007
16309,2021-11-23 00:00:00,84,4,331008,331008,331008,331008
16310,2021-11-23 00:00:00,67,5,331009,331009,331009,331009
16311,2021-11-23 00:00:00,97,1,331010,331010,331010,331010
16312,2021-11-23 00:00:00,56,2,331011,331011,331011,331011
16313,2021-11-23 00:00:00,55,3,331012,331012,331012,331012
16314,2021-11-23 00:00:00,100,4,331013,331013,331013,331013
16315,2021-11-23 00:00:00,83,5,331014,331014,331014,331014
16316,2021-11-23 00:00:00,13,1,331015,331015,331015,331015
16317,2021-11-23 00:00:00,92,2,331016,331016,331016,331016
16318,2021-11-23 00:00:00,43,3,331017,331017,331017,331017
16319,2021-11-23 00:00:00,40,4,331018,331018,331018,331018
16320,2021-11-23 00:00:00,80,5,331019,331019,331019,331019
16321,2021-11-23 00:00:00,95,1,331020,331020,331020,331020
16322,2021-11-23 00:00:00,55,2,331021,331021,331021,331021
16323,2021-11-23 00:00:00,92,3,331022,331022,331022,331022
16324,2021-11-23 00:00:00,41,4,331023,331023,331023,331023
16325,2021-11-23 00:00:00,63,5,331024,331024,331024,331024
16326,2021-11-23 00:00:00,48,1,331025,331025,331025,331025
16327,2021-11-23 00:00:00,49,2,331026,331026,331026,331026
16328,2021-11-23 00:00:00,53,3,331027,331027,331027,331027
16329,2021-11-23 00:00:00,21,4,331028,331028,331028,331028
16330,2021-11-23 00:00:00,28,5,331029,331029,331029,331029
16331,2021-11-23 00:00:00,78,1,331030,331030,331030,331030
16332,2021-11-23 00:00:00,76,2,331031,331031,331031,331031
16333,2021-11-23 00:00:00,46,3,331032,331032,331032,331032
16334,2021-11-23 00:00:00,23,4,331033,331033,331033,331033
16335,2021-11-23 00:00:00,15,5,331034,331034,331034,331034
16336,2021-11-23 00:00:00,99,1,331035,331035,331035,331035
16337,2021-11-23 00:00:00,49,2,331036,331036,331036,331036
16338,2021-11-23 00:00:00,68,3,331037,331037,331037,331037
16339,2021-11-23 00:00:00,9,4,331038,331038,331038,331038
16340,2021-11-23 00:00:00,82,5,331039,331039,331039,331039
16341,2021-11-23 00:00:00,91,1,331040,331040,331040,331040
16342,2021-11-23 00:00:00,7,2,331041,331041,331041,331041
16343,2021-11-23 00:00:00,66,3,331042,331042,331042,331042
16344,2021-11-23 00:00:00,52,4,331043,331043,331043,331043
16345,2021-11-23 00:00:00,98,5,331044,331044,331044,331044
16346,2021-11-23 00:00:00,7,1,331045,331045,331045,331045
16347,2021-11-23 00:00:00,22,2,331046,331046,331046,331046
16348,2021-11-23 00:00:00,2,3,331047,331047,331047,331047
16349,2021-11-23 00:00:00,94,4,331048,331048,331048,331048
16350,2021-11-23 00:00:00,84,5,331049,331049,331049,331049
16351,2021-11-24 00:00:00,12,1,332000,332000,332000,332000
16352,2021-11-24 00:00:00,41,2,332001,332001,332001,332001
16353,2021-11-24 00:00:00,65,3,332002,332002,332002,332002
16354,2021-11-24 00:00:00,70,4,332003,332003,332003,332003
16355,2021-11-24 00:00:00,42,5,332004,332004,332004,332004
16356,2021-11-24 00:00:00,30,1,332005,332005,332005,332005
16357,2021-11-24 00:00:00,88,2,332006,332006,332006,332006
16358,2021-11-24 00:00:00,32,3,332007,332007,332007,332007
16359,2021-11-24 00:00:00,23,4,332008,332008,332008,332008
16360,2021-11-24 00:00:00,50,5,332009,332009,332009,332009
16361,2021-11-24 00:00:00,72,1,332010,332010,332010,332010
16362,2021-11-24 00:00:00,93,2,332011,332011,332011,332011
16363,2021-11-24 00:00:00,96,3,332012,332012,332012,332012
16364,2021-11-24 00:00:00,3,4,332013,332013,332013,332013
16365,2021-11-24 00:00:00,96,5,332014,332014,332014,332014
16366,2021-11-24 00:00:00,60,1,332015,332015,332015,332015
16367,2021-11-24 00:00:00,27,2,332016,332016,332016,332016
16368,2021-11-24 00:00:00,97,3,332017,332017,332017,332017
16369,2021-11-24 00:00:00,62,4,332018,332018,332018,332018
16370,2021-11-24 00:00:00,42,5,332019,332019,332019,332019
16371,2021-11-24 00:00:00,39,1,332020,332020,332020,332020
16372,2021-11-24 00:00:00,70,2,332021,332021,332021,332021
16373,2021-11-24 00:00:00,83,3,332022,332022,332022,332022
16374,2021-11-24 00:00:00,58,4,332023,332023,332023,332023
16375,2021-11-24 00:00:00,22,5,332024,332024,332024,332024
16376,2021-11-24 00:00:00,63,1,332025,332025,332025,332025
16377,2021-11-24 00:00:00,61,2,332026,332026,332026,332026
16378,2021-11-24 00:00:00,55,3,332027,332027,332027,332027
16379,2021-11-24 00:00:00,16,4,332028,332028,332028,332028
16380,2021-11-24 00:00:00,52,5,332029,332029,332029,332029
16381,2021-11-24 00:00:00,28,1,332030,332030,332030,332030
16382,2021-11-24 00:00:00,1,2,332031,332031,332031,332031
16383,2021-11-24 00:00:00,42,3,332032,332032,332032,332032
16384,2021-11-24 00:00:00,81,4,332033,332033,332033,332033
16385,2021-11-24 00:00:00,38,5,332034,332034,332034,332034
16386,2021-11-24 00:00:00,58,1,332035,332035,332035,332035
16387,2021-11-24 00:00:00,40,2,332036,332036,332036,332036
16388,2021-11-24 00:00:00,96,3,332037,332037,332037,332037
16389,2021-11-24 00:00:00,52,4,332038,332038,332038,332038
16390,2021-11-24 00:00:00,22,5,332039,332039,332039,332039
16391,2021-11-24 00:00:00,14,1,332040,332040,332040,332040
16392,2021-11-24 00:00:00,3,2,332041,332041,332041,332041
16393,2021-11-24 00:00:00,27,3,332042,332042,332042,332042
16394,2021-11-24 00:00:00,2,4,332043,332043,332043,332043
16395,2021-11-24 00:00:00,42,5,332044,332044,332044,332044
16396,2021-11-24 00:00:00,25,1,332045,332045,332045,332045
16397,2021-11-24 00:00:00,99,2,332046,332046,332046,332046
16398,2021-11-24 00:00:00,58,3,332047,332047,332047,332047
16399,2021-11-24 00:00:00,37,4,332048,332048,332048,332048
16400,2021-11-24 00:00:00,75,5,332049,332049,332049,332049
16401,2021-11-25 00:00:00,74,1,333000,333000,333000,333000
16402,2021-11-25 00:00:00,59,2,333001,333001,333001,333001
16403,2021-11-25 00:00:00,88,3,333002,333002,333002,333002
16404,2021-11-25 00:00:00,94,4,333003,333003,333003,333003
16405,2021-11-25 00:00:00,41,5,333004,333004,333004,333004
16406,2021-11-25 00:00:00,75,1,333005,333005,333005,333005
16407,2021-11-25 00:00:00,37,2,333006,333006,333006,333006
16408,2021-11-25 00:00:00,71,3,333007,333007,333007,333007
16409,2021-11-25 00:00:00,97,4,333008,333008,333008,333008
16410,2021-11-25 00:00:00,6,5,333009,333009,333009,333009
16411,2021-11-25 00:00:00,64,1,333010,333010,333010,333010
16412,2021-11-25 00:00:00,35,2,333011,333011,333011,333011
16413,2021-11-25 00:00:00,91,3,333012,333012,333012,333012
16414,2021-11-25 00:00:00,79,4,333013,333013,333013,333013
16415,2021-11-25 00:00:00,44,5,333014,333014,333014,333014
16416,2021-11-25 00:00:00,27,1,333015,333015,333015,333015
16417,2021-11-25 00:00:00,47,2,333016,333016,333016,333016
16418,2021-11-25 00:00:00,71,3,333017,333017,333017,333017
16419,2021-11-25 00:00:00,73,4,333018,333018,333018,333018
16420,2021-11-25 00:00:00,15,5,333019,333019,333019,333019
16421,2021-11-25 00:00:00,50,1,333020,333020,333020,333020
16422,2021-11-25 00:00:00,86,2,333021,333021,333021,333021
16423,2021-11-25 00:00:00,28,3,333022,333022,333022,333022
16424,2021-11-25 00:00:00,41,4,333023,333023,333023,333023
16425,2021-11-25 00:00:00,69,5,333024,333024,333024,333024
16426,2021-11-25 00:00:00,75,1,333025,333025,333025,333025
16427,2021-11-25 00:00:00,100,2,333026,333026,333026,333026
16428,2021-11-25 00:00:00,79,3,333027,333027,333027,333027
16429,2021-11-25 00:00:00,7,4,333028,333028,333028,333028
16430,2021-11-25 00:00:00,67,5,333029,333029,333029,333029
16431,2021-11-25 00:00:00,27,1,333030,333030,333030,333030
16432,2021-11-25 00:00:00,42,2,333031,333031,333031,333031
16433,2021-11-25 00:00:00,13,3,333032,333032,333032,333032
16434,2021-11-25 00:00:00,40,4,333033,333033,333033,333033
16435,2021-11-25 00:00:00,55,5,333034,333034,333034,333034
16436,2021-11-25 00:00:00,100,1,333035,333035,333035,333035
16437,2021-11-25 00:00:00,5,2,333036,333036,333036,333036
16438,2021-11-25 00:00:00,42,3,333037,333037,333037,333037
16439,2021-11-25 00:00:00,82,4,333038,333038,333038,333038
16440,2021-11-25 00:00:00,75,5,333039,333039,333039,333039
16441,2021-11-25 00:00:00,47,1,333040,333040,333040,333040
16442,2021-11-25 00:00:00,63,2,333041,333041,333041,333041
16443,2021-11-25 00:00:00,80,3,333042,333042,333042,333042
16444,2021-11-25 00:00:00,25,4,333043,333043,333043,333043
16445,2021-11-25 00:00:00,34,5,333044,333044,333044,333044
16446,2021-11-25 00:00:00,67,1,333045,333045,333045,333045
16447,2021-11-25 00:00:00,66,2,333046,333046,333046,333046
16448,2021-11-25 00:00:00,78,3,333047,333047,333047,333047
16449,2021-11-25 00:00:00,95,4,333048,333048,333048,333048
16450,2021-11-25 00:00:00,50,5,333049,333049,333049,333049
16451,2021-11-26 00:00:00,71,1,334000,334000,334000,334000
16452,2021-11-26 00:00:00,59,2,334001,334001,334001,334001
16453,2021-11-26 00:00:00,4,3,334002,334002,334002,334002
16454,2021-11-26 00:00:00,70,4,334003,334003,334003,334003
16455,2021-11-26 00:00:00,94,5,334004,334004,334004,334004
16456,2021-11-26 00:00:00,77,1,334005,334005,334005,334005
16457,2021-11-26 00:00:00,3,2,334006,334006,334006,334006
16458,2021-11-26 00:00:00,42,3,334007,334007,334007,334007
16459,2021-11-26 00:00:00,78,4,334008,334008,334008,334008
16460,2021-11-26 00:00:00,94,5,334009,334009,334009,334009
16461,2021-11-26 00:00:00,95,1,334010,334010,334010,334010
16462,2021-11-26 00:00:00,86,2,334011,334011,334011,334011
16463,2021-11-26 00:00:00,49,3,334012,334012,334012,334012
16464,2021-11-26 00:00:00,19,4,334013,334013,334013,334013
16465,2021-11-26 00:00:00,41,5,334014,334014,334014,334014
16466,2021-11-26 00:00:00,52,1,334015,334015,334015,334015
16467,2021-11-26 00:00:00,51,2,334016,334016,334016,334016
16468,2021-11-26 00:00:00,82,3,334017,334017,334017,334017
16469,2021-11-26 00:00:00,96,4,334018,334018,334018,334018
16470,2021-11-26 00:00:00,41,5,334019,334019,334019,334019
16471,2021-11-26 00:00:00,81,1,334020,334020,334020,334020
16472,2021-11-26 00:00:00,9,2,334021,334021,334021,334021
16473,2021-11-26 00:00:00,86,3,334022,334022,334022,334022
16474,2021-11-26 00:00:00,91,4,334023,334023,334023,334023
16475,2021-11-26 00:00:00,82,5,334024,334024,334024,334024
16476,2021-11-26 00:00:00,75,1,334025,334025,334025,334025
16477,2021-11-26 00:00:00,99,2,334026,334026,334026,334026
16478,2021-11-26 00:00:00,13,3,334027,334027,334027,334027
16479,2021-11-26 00:00:00,97,4,334028,334028,334028,334028
16480,2021-11-26 00:00:00,90,5,334029,334029,334029,334029
16481,2021-11-26 00:00:00,96,1,334030,334030,334030,334030
16482,2021-11-26 00:00:00,39,2,334031,334031,334031,334031
16483,2021-11-26 00:00:00,78,3,334032,334032,334032,334032
16484,2021-11-26 00:00:00,74,4,334033,334033,334033,334033
16485,2021-11-26 00:00:00,30,5,334034,334034,334034,334034
16486,2021-11-26 00:00:00,79,1,334035,334035,334035,334035
16487,2021-11-26 00:00:00,31,2,334036,334036,334036,334036
16488,2021-11-26 00:00:00,64,3,334037,334037,334037,334037
16489,2021-11-26 00:00:00,45,4,334038,334038,334038,334038
16490,2021-11-26 00:00:00,97,5,334039,334039,334039,334039
16491,2021-11-26 00:00:00,81,1,334040,334040,334040,334040
16492,2021-11-26 00:00:00,61,2,334041,334041,334041,334041
16493,2021-11-26 00:00:00,32,3,334042,334042,334042,334042
16494,2021-11-26 00:00:00,4,4,334043,334043,334043,334043
16495,2021-11-26 00:00:00,51,5,334044,334044,334044,334044
16496,2021-11-26 00:00:00,67,1,334045,334045,334045,334045
16497,2021-11-26 00:00:00,46,2,334046,334046,334046,334046
16498,2021-11-26 00:00:00,22,3,334047,334047,334047,334047
16499,2021-11-26 00:00:00,56,4,334048,334048,334048,334048
16500,2021-11-26 00:00:00,100,5,334049,334049,334049,334049
16501,2021-11-27 00:00:00,38,1,335000,335000,335000,335000
16502,2021-11-27 00:00:00,62,2,335001,335001,335001,335001
16503,2021-11-27 00:00:00,78,3,335002,335002,335002,335002
16504,2021-11-27 00:00:00,53,4,335003,335003,335003,335003
16505,2021-11-27 00:00:00,3,5,335004,335004,335004,335004
16506,2021-11-27 00:00:00,25,1,335005,335005,335005,335005
16507,2021-11-27 00:00:00,77,2,335006,335006,335006,335006
16508,2021-11-27 00:00:00,13,3,335007,335007,335007,335007
16509,2021-11-27 00:00:00,70,4,335008,335008,335008,335008
16510,2021-11-27 00:00:00,39,5,335009,335009,335009,335009
16511,2021-11-27 00:00:00,39,1,335010,335010,335010,335010
16512,2021-11-27 00:00:00,6,2,335011,335011,335011,335011
16513,2021-11-27 00:00:00,46,3,335012,335012,335012,335012
16514,2021-11-27 00:00:00,35,4,335013,335013,335013,335013
16515,2021-11-27 00:00:00,28,5,335014,335014,335014,335014
16516,2021-11-27 00:00:00,94,1,335015,335015,335015,335015
16517,2021-11-27 00:00:00,52,2,335016,335016,335016,335016
16518,2021-11-27 00:00:00,42,3,335017,335017,335017,335017
16519,2021-11-27 00:00:00,98,4,335018,335018,335018,335018
16520,2021-11-27 00:00:00,82,5,335019,335019,335019,335019
16521,2021-11-27 00:00:00,88,1,335020,335020,335020,335020
16522,2021-11-27 00:00:00,89,2,335021,335021,335021,335021
16523,2021-11-27 00:00:00,50,3,335022,335022,335022,335022
16524,2021-11-27 00:00:00,16,4,335023,335023,335023,335023
16525,2021-11-27 00:00:00,61,5,335024,335024,335024,335024
16526,2021-11-27 00:00:00,92,1,335025,335025,335025,335025
16527,2021-11-27 00:00:00,59,2,335026,335026,335026,335026
16528,2021-11-27 00:00:00,49,3,335027,335027,335027,335027
16529,2021-11-27 00:00:00,95,4,335028,335028,335028,335028
16530,2021-11-27 00:00:00,16,5,335029,335029,335029,335029
16531,2021-11-27 00:00:00,85,1,335030,335030,335030,335030
16532,2021-11-27 00:00:00,23,2,335031,335031,335031,335031
16533,2021-11-27 00:00:00,6,3,335032,335032,335032,335032
16534,2021-11-27 00:00:00,38,4,335033,335033,335033,335033
16535,2021-11-27 00:00:00,77,5,335034,335034,335034,335034
16536,2021-11-27 00:00:00,89,1,335035,335035,335035,335035
16537,2021-11-27 00:00:00,66,2,335036,335036,335036,335036
16538,2021-11-27 00:00:00,5,3,335037,335037,335037,335037
16539,2021-11-27 00:00:00,97,4,335038,335038,335038,335038
16540,2021-11-27 00:00:00,78,5,335039,335039,335039,335039
16541,2021-11-27 00:00:00,63,1,335040,335040,335040,335040
16542,2021-11-27 00:00:00,82,2,335041,335041,335041,335041
16543,2021-11-27 00:00:00,9,3,335042,335042,335042,335042
